apotheke,apotheke_plz,apotheke_stadt,name,bezeichnung,genetik,thc,cbd,preis_pro_gramm,verfuegbarkeit,produkt_url
Cannabisapo24,86150,Augsburg,Marshmallows,Culture des Sommets 36/1 Mas,Hybrid,36%,1%,"8,48 €/g",NEU,https://greenmedical.health/de/cannabis/flower/culture_des_sommets_36_1_mas-marshmallows?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lemonatti,LOT 420 LEM PT,Hybrid,28%,<1%,"8,33 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/lot_420_lem_pt-lemonatti?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Black Triangle,MediproCan Polar Bear Punch 28/1 BT,Hybrid Indica Dominant,28%,1%,"4,78 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/mediprocan_polar_bear_punch_28_1_bt_black_triangle-black_triangle?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Frostiez,TREATZ FZ 25/1,Hybrid Sativa Dominant,25%,1%,"6,54 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/treatz_fz_25_1-frostiez?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,FalconZ,V-LUE FaZ 30/1,Hybrid,30%,<1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/v_lue_faz_30_1-falconz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Governmint Oasis,auch bekannt als GMO x Gush Mints,Hybrid Indica Dominant,27%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_emerald_27_1-governmint_oasis?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lemonade Haze,enua 30/1 LHZ CA,Hybrid Sativa Dominant,30%,1%,"6,31 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_lhz_ca-lemonade_haze?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Chemdawg,Origine Nature CHEM 29/1,Hybrid Sativa Dominant,29%,<1%,"5,78 €/g",NEU,https://greenmedical.health/de/cannabis/flower/origine_nature_chem_29_1-chemdawg?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Munyunz,Remexian 27/1 Eco MYZ,Hybrid Sativa Dominant,27%,1%,"6,41 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_27_1_eco_myz_munyunz_-munyunz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lotus Punch,N!CE 29/1 LP,Hybrid Sativa Dominant,29%,0%,"5,70 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_29_1_lp-lotus_punch?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Red Pop,Phcann Exotics 22/1,Hybrid,22%,1%,"3,57 €/g",NEU,https://greenmedical.health/de/cannabis/flower/phcann_exotics_22_1-red_pop?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Pink OG Kush,San Raf 29/1 PNK,Hybrid Indica Dominant,29%,1%,"5,77 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/san_raf_29_1_pnk-pink_og_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Spritzer,V-LUE SPZ 33/1,Hybrid,33%,<0%,"5,59 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/v_lue_spz33_1-spritzer?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sour Punch,Weeco Tavira 23/1,Hybrid,23%,1%,"4,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/weeco_tavira_23_1-sour_punch?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Mona Lisa,Balancial S1 33/1 ML,Hybrid,33%,1%,"6,77 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/balancial_s1_33_1_ml-mona_lisa?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Motor Breath,Briah MOB 25,Hybrid Indica Dominant,25%,1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/briah_mob_25-motor_breath?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,GMO Cookies,Daily Special 25/1 GMO OMG GMO,Hybrid Indica Dominant,25%,1%,"5,24 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/daily_special_25_1_gmo_omg_gmo-gmo_cookies?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lemonade Haze,enua 33/1 LHZ CA,Hybrid Sativa Dominant,33%,1%,"6,94 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_33_1_lhz_ca-lemonade_haze?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Hawaiian Faanta,Greyscale HF 31/1,Hybrid,31%,1%,"7,62 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/greyscale_hf_31_1-hawaiian_faanta?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,MAC1 x Cap Junky,Unit17 30/1 MCJ,Hybrid,30%,1%,"5,94 €/g",NEU,https://greenmedical.health/de/cannabis/flower/unit17_30_1_mcj-mac1_x_cap_junky?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Skunk Widow,Weeco Vasco 21/1,Hybrid,21%,1%,"4,76 €/g",NEU,https://greenmedical.health/de/cannabis/flower/weeco_vasco_21_1-skunk_widow?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,GG4 x Critical Kush,ZOIKS 26/1 GCK,Hybrid Indica Dominant,26%,1%,"5,74 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_26_1_gck-gg4_x_critical_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,OMG Burger,AMP OMG THC27,Hybrid Indica Dominant,27%,1%,"4,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/amp_omg_thc27-omg_burger?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Jack Black,Cresco RSE 32/1,Hybrid Sativa Dominant,32%,1%,"6,78 €/g",NEU,https://greenmedical.health/de/cannabis/flower/cresco_rse_32_1-jack_black?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Zlush Runtz,Eufloria 30/1 ZRU,Hybrid Indica Dominant,30%,1%,"6,53 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/eufloria_30_1_zru-zlush_runtz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Banana Cake,Balancial S1 31/1 BC,Hybrid,31%,1%,"6,66 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/balancial_s1_31_1_bc-banana_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Cap Junky,CRQSH CPJs 33/1,Hybrid,33%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/crqsh_cpjs_33_1-cap_junky?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sugar Cake,Demecan CRAFT Walkie Talkie 29:1,Hybrid Indica Dominant,29%,1%,"7,14 €/g",NEU,https://greenmedical.health/de/cannabis/flower/demecan_craft_walkie_talkie_29_1-sugar_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Animal Mintz Kush,Huala 30/1 AMK,Hybrid Indica Dominant,30%,1%,"5,39 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_amk-animal_mintz_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lip Smacker,Remexian 21/1 GJY LIP,Hybrid,21%,1%,"4,75 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_21_1_gjy_lip-lip_smacker?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Fruity Pebbles,Remexian 27/1 CRX FTP,Hybrid,27%,1%,"5,39 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_27_1_crx_ftp-fruity_pebbles?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Diablo Dreamer,Remexian 30/1 CRX DOD,Hybrid,30%,1%,"5,76 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_30_1_crx_dod-diablo_dreamer?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Amnesia Skittles,aleph Fire 30/1,Hybrid Sativa Dominant,30%,1%,"7,14 €/g",NEU,https://greenmedical.health/de/cannabis/flower/aleph_fire_30_1-amnesia_skittles?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Poddy Mouth,Cannamedical CM 28/1 PODDY,Hybrid,26%,1%,"5,12 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_cm_28_1_poddy-poddy_mouth?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Gorilla Zkittlez,Remexian 27/1 ONO GOS,Hybrid,27%,1%,"5,22 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_27_1_ono_gos-gorilla_zkittlez?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Jet Breath,Remexian 30/1 CRX JBH,Hybrid,30%,1%,"5,76 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_30_1_crx_jbh-jet_breath?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Chem Kush,Remexian 30/1 GJY CHK,Hybrid Indica Dominant,30%,1%,"6,53 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_30_1_gjy_chk-chem_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Master AC,Slouu 20/1 MAC Smalls,Hybrid,20%,1%,"4,16 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/slouu_20_1_mac_master_ac_smalls-_?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,OG Kush,Slouu 20/1 PS3 CA OGK Smalls,Hybrid,20%,1%,"4,16 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/slouu_20_1_ps3_ca_ogk_smalls-og_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Kush Cookies,TRUU GT 31/1,Hybrid Indica Dominant,27.9%,<1%,"6,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/truu_gt_31_1-kush_cookies?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Crossbow,Demecan Core Cros 26:1,Hybrid,26%,<1%,"6,97 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_cross_26_01-crossbow?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Allgäu Cannabis,87435,Kempten,Grapes and Cream,TIKUN GNC 30/1,Hybrid,30%,1%,"6,50 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_gnc_30_1-grapes_and_cream?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Atlantic Glue GG4,Wellford Aquaponic 26/1 ATG,Hybrid Indica Dominant,26%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_26_1_atg-atlantic_glue_gg4?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Electric Honeydew (EHD),Pedanios 26/1 EHD-CA,Sativa,26%,<1%,"6,50 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-26-1-ehd-ca-electric-honeydew-ehd?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Cookies OG,TRUU GT 30/1,Hybrid,30%,<1%,"5,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/truu_gt_30_1-cookies_og?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Space Rider,ZOIKS 31/1 SR,Hybrid Indica Dominant,31%,1%,"6,70 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_31_1_sr-space_rider?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Tangrini,ZOIKS 26/1 TG,Hybrid Sativa Dominant,26%,1%,"5,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_26_1_tg-tangrini?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Wedding Tree,Cannamedical Sativa Forte NM,Hybrid,24%,<1%,"8,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_sativa_forte_nm-wedding_tree?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Polar Cookies,Cannamedical Sativa Ultra NM,Hybrid Sativa Dominant,29.7%,<1%,"8,35 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical-sativa-ultra-nm-polar-cookies-fa5c?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Siggis Pfefferminze,Siggis PMNZ 28:01,Hybrid,28%,1%,"8,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/siggis_pmnz_28_01-siggis_pfefferminze?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Cinderella Kush,Huala 27/1 UK CIN,Hybrid Indica Dominant,27%,1%,"5,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/huala_27_1_uk_cin-cinderella_kush?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Blue Lobster,Vasco x Cipher BL,Hybrid Indica Dominant,23.4%,<1%,"9,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/vasco_x_cipher_bl-blue_lobster?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Bunatic,Luana 27/1 Donny B,Indica,27%,1%,"5,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_27_1_donny_b-bunatic?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Pink Diesel,Pedanios 31/1 PND-CA,Hybrid Indica Dominant,31%,<1%,"7,35 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_31_1_pnd_ca-pink_diesel?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Golden Goat,Demecan Core Golden Horizon 30:01,Hybrid Sativa Dominant,30%,1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_golden_horizon_30_01-golden_goat?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Midnight Lotus,Cannamedical CRAFT 28/1 Lotus,Hybrid,25.2%,1%,"6,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_craft_28_1_lotus-pucker_up?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Medellin,Origine Nature MED 32/1,Hybrid,32%,1%,"7,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/origine_nature_med_32_1-medellin?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Lava Cake,Demecan MC Strong Drop,Hybrid Indica Dominant,27%,<1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_mc_strong_drop-lava_cake?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Alien Mints,Huala 30/1 CA ALM,Hybrid Indica Dominant,30%,1%,"5,25 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_ca_alm-alien_mints?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Permanent Marker,Bathera 28/1,Hybrid Sativa Dominant,28%,1%,"8,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bathera_28_1-permanent_marker?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Jokerz #31 x Gastro Pop,Demecan CRAFT Tigerz Eye 31:1,Hybrid,31%,1%,"8,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_tigerz_eye_31_1-jokerz_31_x_gastro_pop?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Sky Berry Kush,Cannamedical Indica Forte DK,Hybrid Indica Dominant,24%,1%,"5,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_dk-sky_berry_kush?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Super Silver Haze,Bathera 25/1 SSH,Hybrid,25%,1%,"7,35 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bathera_25_1_ssh-super_silver_haze?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,UK Cheddar Cheese,ZOIKS 26/1 UKCC,Hybrid Indica Dominant,26%,1%,"5,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_26_1_ukcc-uk_cheddar_cheese?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Blueberry Yum Yum,AVAAY Signature 23/1 BYY,Hybrid Indica Dominant,23%,1%,"8,80 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_signature_23_1_byy-blueberry_yum_yum?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Mac’s Cookies,AVAAY 26/1 MCO,Hybrid,26%,1%,"5,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_26_1_mco-mac_s_cookies?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Afghan Bubba Kush,Cannamedical Hybrid Ultimate SF,Hybrid,33%,1%,"7,60 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_hybrid_ultimate_sf-afghan_bubba_kush?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Bubba Kush,Demecan Typ 1,Hybrid Indica Dominant,21%,<1%,"6,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/typ-1-demecan-bubba-kush?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Rainbow Pavé,Legend's RP 34/1,Hybrid Sativa Dominant,34%,1%,"8,40 €/g",NEU,https://greenmedical.health/de/cannabis/flower/legend_s_rp_34_1-rainbow_pav_?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Moon Berry,Pedanios 10/13 MBE-CA Moon Berry,Hybrid,10%,13%,"8,90 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_10_13_mbe_ca_moon_berry-moon_berry?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
Allgäu Cannabis,87435,Kempten,Siggis Waldbeerblüte,Siggis WBLT 22:01,Hybrid Sativa Dominant,22%,1%,"9,65 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/siggis_wblt_22_01-siggis_waldbeerbluete?deliveryTarget=cGhhcm1hY3k6fDoxNGI4ZWVhMC0yM2U1LTQ5MTItYmVjYS1lZjU5ZWE3ODBkZWQ%3D#reviews
